Price Mileage Cylinder Doors Cruise Sound Leather Buick Cadillac Chevy Pontiac Saab Saturn convertible coupe hatchback sedan wagon
35895.50 23056.00     6.00     4.00     1.00     1.00     1.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
45061.95 13829.00     8.00     4.00     1.00     1.00     1.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
28817.08 21039.00     6.00     4.00     1.00     0.00     1.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
14072.14 15233.00     4.00     4.00     0.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
13436.00 20530.00     4.00     4.00     0.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
17162.48 15903.00     6.00     4.00     0.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
10546.78 38866.00     4.00     4.00     1.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
13540.04 17343.00     4.00     4.00     0.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
12379.13 31199.00     4.00     4.00     1.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
14429.79  6114.00     4.00     4.00     1.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
13830.25 17594.00     4.00     4.00     0.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
12257.16 21492.00     4.00     4.00     1.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
18727.51 14054.00     6.00     4.00     1.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
15623.92 21272.00     6.00     4.00     1.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
16507.07 17451.00     6.00     4.00     0.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
11464.63 29410.00     4.00     4.00     1.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
16805.06 19498.00     6.00     4.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
15832.52 31202.00     6.00     4.00     1.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
16853.11 17959.00     6.00     4.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
16516.96 20751.00     6.00     4.00     1.00     1.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
15792.83 41566.00     6.00     4.00     1.00     1.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
18548.98 20870.00     6.00     4.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
17023.94 30404.00     6.00     4.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
15967.25 25598.00     6.00     4.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
12293.06 17139.00     4.00     4.00     1.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     1.00     0.00
11504.82 33962.00     4.00     4.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     1.00     0.00
11873.53 28398.00     4.00     4.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     1.00     0.00
14568.00 18511.00     4.00     4.00     0.00     1.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     1.00     0.00
13998.13 18257.00     4.00     4.00     0.00     1.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     1.00     0.00
13258.37 14938.00     4.00     4.00     1.00     1.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     1.00     0.00
11413.53 32619.00     4.00     4.00     1.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     1.00     0.00
15194.98 12412.00     4.00     4.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     1.00     0.00
19689.74 27077.00     6.00     4.00     1.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
22460.53  8928.00     6.00     4.00     1.00     0.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
19338.38 27966.00     6.00     4.00     1.00     0.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
26831.19  4695.00     6.00     4.00     1.00     1.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
25508.21 17480.00     6.00     4.00     1.00     1.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
23406.69 25387.00     6.00     4.00     1.00     0.00     1.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
17214.33 12610.00     4.00     4.00     1.00     1.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00
14853.20 24270.00     4.00     4.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00
14398.92 21688.00     4.00     4.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00
20221.81 26223.00     6.00     2.00     1.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00
20382.15 25240.00     6.00     2.00     1.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00
22113.63 21992.00     6.00     2.00     1.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00
25097.47 14461.00     6.00     4.00     1.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
22120.76 28242.00     6.00     4.00     1.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
23345.33 22964.00     6.00     4.00     1.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
11167.86  4716.00     4.00     4.00     1.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00
10813.34   266.00     4.00     4.00     1.00     0.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00
 9720.98 20836.00     4.00     4.00     1.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00
 9482.22 24842.00     4.00     4.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
 9563.79 19273.00     4.00     4.00     1.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
 9665.85 19565.00     4.00     4.00     0.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
